a,b,n,gas,dis,tm,rbc,gas_hp,dis_hp,tm_hp,rbc_hp
2024-03-21_032WS,2024-10-17_048JJ,80877,0.3014885312837505,0.4258679934464711,0.38153166688225304,0.29260757048986097,0.1976214105483135,0.33017289207795697,0.24413137657168288,0.1063464399796842
2024-03-21_032WS,2024-10-22_021CH,58566,0.032689718169650196,-0.03229415406039367,-0.017452898659215454,-0.05112974107579232,5.019313046206049e-05,0.0684700355883561,0.057976930921879055,-0.051874210879737905
2024-03-21_032WS,2024-10-29_049WG,64828,0.11689635570819515,0.3472144347352557,0.24626905553044143,0.2799893271901798,0.06315639464426018,0.18605194614563453,0.13026840380598317,0.0568683148272326
2024-03-21_032WS,2024-11-05_023LL,49496,0.18410795463561472,0.12921385309385708,0.14372006940677737,0.11328939315828183,0.118007248666227,0.12414822120197126,0.13936112202611775,-0.01810502484619103
2024-03-21_032WS,2024-11-13_025JC,69889,0.12644093354495817,0.26886211577438984,0.09386506712071316,0.14546841465563667,0.032644699783348934,0.2199473189040494,0.05084302355044261,0.038898533206653825
2024-03-21_032WS,2024-11-26_050EH,79664,0.17326700583886714,0.49779349143934787,0.3989599697157088,0.30468496785047233,0.029525748610978845,0.22244368899711003,0.15604505410212308,0.08003650950925097
2024-03-21_032WS,2024-12-05_043AS,71816,0.29786653667440566,0.594382450095347,0.49540333276338383,0.23989273672428635,0.13667520266062105,0.3608746793139828,0.24247899410745286,0.021588671948342863
2024-03-21_036RL,2024-03-28_010AJ,47393,0.20114754193889503,0.5260346917991451,0.3974626672950067,0.21552030696107433,0.09412453717081394,0.28667275389002445,0.15168632736322124,0.09754633563811449
2024-03-21_036RL,2024-04-03_040RP,54181,0.061255982810166365,0.3454817651901057,0.3343337955848124,-0.04387751016243196,0.1261326464675545,0.25820738624560463,0.1867196170907654,-0.012017423643822366
2024-03-21_036RL,2024-04-09_019WR,63892,0.22548069309354002,0.3609398698272258,0.3841366277208511,0.043104453286070356,0.19740609466253534,0.30167574584686535,0.2800658588952603,0.021705823764164786
2024-03-21_036RL,2024-04-22_025VP,44549,0.22283969569973827,0.4458390656341664,0.3665803257311596,0.06108278015937662,0.1145645897371537,0.2733891441242682,0.1756031657515635,0.053595317135238685
2024-03-21_036RL,2024-05-06_043AS,60282,0.22964566675690948,0.40057225099390337,0.43950566534529417,0.17519052635930166,0.16792638760045636,0.4218970436770157,0.3934530552004557,0.14247557995213148
2024-03-21_036RL,2024-06-18_003PM,32601,0.13349663962047983,0.3079325292531948,0.30223128653356246,-0.002117880092194124,0.006989099220605936,0.1586421042147342,0.0679481513435511,0.02230071974848103
2024-03-21_036RL,2024-07-03_044DY,53500,0.2473824305863005,0.4037727403373483,0.4186862335035786,-0.06873411455751004,0.05763413699760845,0.32601435231983117,0.19571820961800343,-0.06797159531554005
2024-03-21_036RL,2024-07-29_004DS,40335,0.172623574393711,0.44955833775140286,0.33616383973593433,0.34559039893166055,0.08636865000358179,0.3324717979008941,0.2642173448075039,0.0874739302690387
2024-03-21_036RL,2024-08-12_013VM,68245,0.29568295637509784,0.5452635390691446,0.4574970198353235,0.18260225801715524,0.1542210018618809,0.32545837451680965,0.21281713760245913,0.08425575180045096
2024-03-21_036RL,2024-08-19_015HK,63076,0.3977191704393928,0.5613542473968337,0.5300129667312201,0.19681545699437614,0.27032320514203906,0.4933130565114712,0.41252219401355816,0.1328028683066644
2024-03-21_036RL,2024-08-21_044DY,54456,0.2129586206931507,0.43347410478435217,0.4688009113830331,0.12590174690909772,0.16327653588477967,0.36854072641829944,0.35102440337200647,0.08561543945492814
2024-03-21_036RL,2024-08-23_016PG,83215,0.21100840040605257,0.4256673619205948,0.37003672472658033,0.05898536975115935,0.12770537918620015,0.3084152573459525,0.15958677648460223,-0.07166624302828867
2024-03-21_036RL,2024-08-30_014KS,59549,0.24823440984242406,0.4367612497630303,0.3829339822633178,0.24518852432862642,0.14605651975315348,0.37912114950788095,0.3106132466800944,0.1480155144554394
2024-03-21_036RL,2024-09-03_041WF,70386,0.28997398109192074,0.5068035676873597,0.520870803761355,0.010626971011650216,0.0848288917904481,0.38884751912624915,0.28848134677989334,-0.012828716301987458
2024-03-21_036RL,2024-09-09_043AS,54122,0.27496778558642415,0.46462609464048915,0.5010835689993608,0.03771603981612745,0.1169611554315551,0.40237657071133176,0.3383226254360604,0.0578515292986115
2024-03-21_036RL,2024-09-10_045VS,45696,0.1622165137044639,0.32137532574541916,0.34639061630780577,0.09132048108364975,0.1592707399740466,0.3506872642192204,0.3069262423813347,0.09727149738976282
2024-03-21_036RL,2024-09-24_046AA,75422,0.38705396627998223,0.649852104771427,0.5811822503839051,0.3500309255338863,0.2528467411479397,0.5064261096044601,0.39723680776277304,0.11667664546963534
2024-03-21_036RL,2024-09-26_009ML,64486,0.32797352781145617,0.4942116478639473,0.47496105122931204,0.2719716589339023,0.20722898142678478,0.4694170574476681,0.3977652353688865,0.1250688435536628
2024-03-21_036RL,2024-10-02_011CN,50925,0.0634461819642614,0.17546011627688335,0.2233304056485616,-0.12106152670470964,0.04345569306850177,0.16013678828724398,0.12977715854247424,-0.04303701257420481
2024-03-21_036RL,2024-10-10_019LR,61907,0.33508806848841544,0.5102439468636863,0.4693367907994607,0.2748454481732241,0.25738951333853766,0.45650826190356125,0.3876703605211223,0.05731175645768772
2024-03-21_036RL,2024-10-16_020JS,69747,0.27996602366901696,0.2107767293854684,0.18388798554998223,0.08295114062001144,0.19723716104769376,0.17964946048938474,0.15272340393107078,0.04517566494838804
2024-03-21_036RL,2024-10-17_048JJ,72783,0.3225811682440096,0.5321596850681991,0.4752601138799191,0.10745381947748064,0.1873196641388657,0.41979509644548707,0.26948543708863243,0.05314226383656601
2024-03-21_036RL,2024-10-22_021CH,54980,0.06459734752467666,0.08229875221713463,0.08773630355091895,-0.038219135225429725,0.011339845476191938,0.04551068293067504,0.018784681691224808,-0.020185092995478722
2024-03-21_036RL,2024-10-29_049WG,65897,0.3730978789628304,0.5279330608082405,0.4864083943701524,0.11827012000410654,0.2794120234173846,0.46265874437278404,0.3275305020491112,-0.021259741219306405
2024-03-21_036RL,2024-11-05_023LL,45090,0.20564223428981865,0.21592881951345264,0.3169441860872443,-0.040758979756774186,0.1365643596226774,0.3166375377895056,0.29567756545844104,0.06777330739690006
2024-03-21_036RL,2024-11-13_025JC,60624,0.3413052480368436,0.4932441710109689,0.42756208137727064,0.09769992557654718,0.2030850595753805,0.4403167551108165,0.3004917677819197,0.010448913002758391
2024-03-21_036RL,2024-11-26_050EH,82408,0.34754898307633236,0.6543915056165942,0.5327113617410478,0.2824706876854499,0.18559155355620188,0.42581146312018736,0.2939637662599858,0.07076855940202584
2024-03-21_036RL,2024-12-05_043AS,63875,0.30910325763072355,0.46999923122110565,0.4283746239307872,-0.015543822495791379,0.23400762226821026,0.3755844161294438,0.29846964640414314,-0.025545910767244426
2024-03-28_010AJ,2024-04-09_019WR,50257,0.07314612686766907,0.5036466363416808,0.4127076231674673,0.3463297807379478,-0.014446458129407116,0.26700281913227775,0.16348772140325846,0.1397279257481403
2024-03-28_010AJ,2024-05-06_043AS,47152,-0.06007324365376673,0.3584264279176466,0.2599194528333418,0.24755908289429737,-0.10366374721540692,0.04975011384338197,0.010650968640581284,0.029795841871838424
2024-03-28_010AJ,2024-07-03_044DY,33156,0.06442771744315529,0.2755433347681001,0.19929842520107666,0.22109114313215816,0.008962647342073344,0.0104617316050694,-0.04099324222834714,0.04096515662995336
2024-03-28_010AJ,2024-07-29_004DS,31201,0.15808830348359415,0.2733199817257448,0.2353310786939707,0.09952020730864963,0.0928269974939595,0.0664870706442361,0.04867587373954234,0.04310901375674838
2024-03-28_010AJ,2024-08-12_013VM,49231,0.1971130598266289,0.5935466788194051,0.42815369323342817,0.1593988810973747,0.018414797084795858,0.19330046147932156,0.0092625643233568,0.0748339828624036
2024-03-28_010AJ,2024-08-19_015HK,43791,0.13466106257168822,0.4469950980737986,0.34281024714410496,0.27329036630440545,0.06618996049642756,0.22119996212093754,0.1455406500256007,0.06126095215103257
2024-03-28_010AJ,2024-08-21_044DY,40530,0.0849301593039727,0.46255654113979305,0.35148133419340893,0.2472634142543692,-0.06620749917599142,0.1121294028638317,0.03479430934977772,-0.0007005672873138948
2024-03-28_010AJ,2024-08-23_016PG,53683,0.0026715869418156867,0.3656926058061997,0.205539820464144,0.13592192266162353,-0.0363855289515167,-0.026941202485066866,-0.05509029850943919,-0.042079484245349935
2024-03-28_010AJ,2024-08-30_014KS,41753,0.01754143847363603,0.283330743743987,0.13908974536092336,0.2425639754320746,-0.0023995174415593914,0.10419647722840134,0.02183298299614555,0.05188975417744548
2024-03-28_010AJ,2024-09-03_041WF,45854,0.1926684068018834,0.5083140656747883,0.4393472903501455,0.22345439521868923,0.03157276625775426,0.10819965691791143,0.026002436948776846,0.019816942246893184
2024-03-28_010AJ,2024-09-09_043AS,34774,-0.014333562187060112,0.2003751832598631,0.16180178970334808,0.16689624468970862,-0.09703793105302105,-0.0951271108932478,-0.08630170115523289,0.017060513745926213
2024-03-28_010AJ,2024-09-10_008TP,35215,0.10294980879343464,0.3629782344514922,0.25404644868077497,0.1316032377995449,-0.06060185888503024,-0.06938759114625125,-0.0817279348016287,0.06616724092636173
2024-03-28_010AJ,2024-09-10_045VS,36557,0.14197017779496698,0.40969836089656897,0.2881588257707928,0.38578796064461757,0.07641617015130384,0.20022206229055278,0.092372546639816,0.16419968960778653
2024-03-28_010AJ,2024-09-24_039CP,36992,-0.025768545994306415,0.25651128298719383,0.16983442154030623,0.1020417051100988,-0.14414505865531602,-0.056666860693232644,-0.08108858994985979,-0.02221550897939838
2024-03-28_010AJ,2024-09-24_046AA,39138,0.14223522611355238,0.43291053545867814,0.2918469850133874,0.12514523336265768,0.03483274645120841,0.14231744926900777,0.043495929963421213,0.0003030354526952168
2024-03-28_010AJ,2024-09-26_009ML,45144,0.16433129222162435,0.4745576123049372,0.3080030535487989,0.3106750578187523,0.021450473660786624,0.22839408256255184,0.1031274635392237,0.09338914279333942
2024-03-28_010AJ,2024-09-27_036RL,41517,0.08128279490924915,0.33376614282491956,0.2391041484999286,0.0688401619044438,0.03716272122513545,0.15976998767407571,0.05917735695560023,0.0030443750583501114
2024-03-28_010AJ,2024-10-02_011CN,33292,0.10054025835318628,0.06854201712684713,0.06497603633780603,0.14412640080641673,0.13674806229229858,0.0521415854319754,0.08846675117074214,0.04810835447884453
2024-03-28_010AJ,2024-10-10_019LR,44905,0.24829126019933642,0.4600782813427215,0.44569598718499864,0.10213466529953968,0.04205928295038129,0.2047457704258312,0.1575605810732631,0.012991730894797335
2024-03-28_010AJ,2024-10-16_020JS,45701,0.03372084658650871,-0.0523747017003825,-0.009592782006352671,-0.020583871001013127,0.081460323174738,-0.021342007887125907,0.07630552327221711,-0.04801964620158608
2024-03-28_010AJ,2024-10-17_048JJ,45593,0.14879446705432894,0.4204327952327849,0.33585938813174443,0.1582759156826319,0.04508639423449777,0.22808975072358256,0.13603948891897752,0.03076266414256751
2024-03-28_010AJ,2024-10-22_021CH,36949,0.038802955111078646,-0.11217526211671515,-0.03270990663311746,-0.08141994726286375,0.07043371408443345,-0.08826865591577572,0.0019495121823177182,-0.010219052087342785
2024-03-28_010AJ,2024-10-29_049WG,40418,0.15405257822606538,0.4031421156475127,0.311396056285551,0.12230314781268314,0.10918370012640487,0.19012915592725366,0.1070750838353939,0.002083781660203808
2024-03-28_010AJ,2024-11-05_023LL,36166,0.21813782705525198,0.2213851560718295,0.23155704411330535,0.05954020336003195,0.1281482673216517,0.22877292409085864,0.1761024153986963,0.02914876767250851
2024-03-28_010AJ,2024-11-13_025JC,41014,0.04038537565660239,0.27873283577583857,0.17299369448649088,0.17596491319923427,0.011025558703856825,0.06601843476468051,0.018872089590462424,0.01184583283847278
2024-03-28_010AJ,2024-11-26_050EH,47009,0.23223994876868792,0.4929222678777252,0.390713358330299,0.09361833931667148,0.08695721003231388,0.18608603429004725,0.09690220652342263,-0.012872532903787426
2024-03-28_010AJ,2024-12-05_043AS,36141,0.10470398529539618,0.4034282826621907,0.36377948397545146,0.010321825215693192,0.03622480825707655,0.19948660305343946,0.13075062185347772,-0.0847332578119386
2024-04-03_040RP,2024-06-18_003PM,32999,0.25565511338536495,0.5108324930220396,0.39087652645610355,0.13053651962291749,0.14369242984008082,0.28036226848398055,0.136191621656259,0.03644785857005507
2024-04-03_040RP,2024-07-03_044DY,44500,0.20841219131606084,0.540327260968166,0.4930663538443998,0.11003966679191801,0.08232255764225423,0.3990185707168755,0.2534721057023373,0.010933808596938379
2024-04-03_040RP,2024-08-12_013VM,48069,0.14883684829152166,0.2512816486217343,0.22528629593623029,-0.02136135749947012,0.18953330672075866,0.3097346420233486,0.18127665602858478,0.0019672346176177373
2024-04-03_040RP,2024-08-23_016PG,59808,0.2276883524903458,0.48081752018015034,0.38331091680873514,0.1310697321182139,0.1329796398294076,0.3610156744856006,0.20937825377411687,0.0023953300905736148
2024-04-03_040RP,2024-09-03_041WF,45904,0.10984427943223024,0.39359822835511854,0.3615603124115024,0.0504255072577491,0.0766576592945267,0.382462641707122,0.23472629087484198,0.034588558159816894
2024-04-03_040RP,2024-09-24_046AA,65621,0.14206764836329483,0.5302384779808237,0.48777534383509114,0.04995238635829747,0.1614936352386032,0.4476751088462116,0.3245856382905577,-0.024213417628583797
2024-04-03_040RP,2024-09-27_036RL,55122,0.12731645939683658,0.4219273256554422,0.335931517183651,0.05255160487980389,0.12565373145123176,0.33318773934659174,0.20612363291892727,-0.022823053704303566
2024-04-03_040RP,2024-10-17_048JJ,47444,0.1423027628346588,0.37141693946293186,0.3312204748228178,0.21409256039113192,0.08560305016730922,0.302189350876417,0.2527108549470663,0.044279210876222976
2024-04-03_040RP,2024-10-29_049WG,62996,0.28382798405427223,0.613529209618397,0.5160162121141875,0.13596349054977053,0.20263352737138632,0.4198596358901448,0.28158079156635296,0.014945397683666633
2024-04-03_040RP,2024-11-26_050EH,49336,0.15112243736905354,0.3608616300013917,0.32886053029988255,0.031117074652250224,0.26865918299957636,0.32361363968198165,0.2248660577561559,0.00222177315533009
2024-04-03_040RP,2024-12-05_043AS,45813,0.2517149392833761,0.5237580121754376,0.4879680478913237,0.07847808704144146,0.26112256257164296,0.4496405520216072,0.3828824574662306,-0.04201002682887202
2024-04-09_019WR,2024-04-22_025VP,32178,-0.00019724309784666165,0.09366749602712582,0.13940470610315964,0.12478688450879512,0.005034194627766939,-0.033750544298507844,0.06526201178877201,-0.04269194545348372
2024-04-09_019WR,2024-05-06_043AS,72885,0.42189173328160157,0.7550478577644815,0.6765460096499463,0.5237955461431715,0.2572319329397883,0.5715105823767874,0.4804075985084465,0.21078780507114184
2024-04-09_019WR,2024-07-03_044DY,47590,0.33039082591715263,0.48274928859949934,0.3566270786558148,0.4006986107516631,-0.026730924516897493,0.1851684418443491,0.014170440993297133,0.0786063346193425
2024-04-09_019WR,2024-07-29_004DS,34909,0.036421510263904056,-0.09265066784076816,0.02437301469976417,-0.24632003482110024,0.05594690197561837,0.044009249093077324,0.11616839235119633,-0.07617799515200228
2024-04-09_019WR,2024-08-12_013VM,62911,0.2420671971433928,0.41254733486091905,0.3820476763155031,0.12530780776314812,0.08841090695531774,0.22427810619796198,0.11675053206058804,-0.0031375400303950175
2024-04-09_019WR,2024-08-19_015HK,60992,0.32657652862513903,0.5480448320040119,0.5152818293060955,0.4887812013651238,0.19707661494757786,0.4053879161898875,0.34616599961451733,0.1958303525308085
2024-04-09_019WR,2024-08-21_044DY,60297,0.467768770192249,0.805335715943465,0.6792575179899791,0.5647765213450564,0.2385439107629392,0.5742293831850642,0.3867860804089461,0.1945640853048957
2024-04-09_019WR,2024-08-23_016PG,89449,0.33172764480207784,0.5563042553648384,0.4225905524419273,0.39465814332974347,0.23739371001153428,0.3265977436953003,0.20101726001313658,0.03842533422260918
2024-04-09_019WR,2024-08-30_014KS,54258,0.15724447656225995,0.3038910131876411,0.2845223862421598,0.3640571651638768,0.1185859619393049,0.2888234527722619,0.28263696521546733,0.11776562855173936
2024-04-09_019WR,2024-09-03_041WF,67728,0.40993137784381745,0.5837802945010824,0.5173663139514008,0.43860696399208243,0.1938138105442807,0.3282097146469766,0.21062495012673987,0.07424708170428546
2024-04-09_019WR,2024-09-09_043AS,53147,0.21848243089954755,0.4006887439985695,0.36856828058282076,0.2753598413384246,-0.007696571714669215,0.24376156570150195,0.17528190542465713,0.02709312401743127
2024-04-09_019WR,2024-09-10_008TP,50614,0.3363999076592525,0.3786795169802017,0.40456503647696374,-0.0015750889426379628,0.04387372598999845,0.12657394926621693,0.02865209919380131,-0.03784871252110648
2024-04-09_019WR,2024-09-10_045VS,47031,0.4742899239457269,0.6902214030052992,0.6017968959264807,0.5963324317053078,0.3195475194956417,0.5222730848912291,0.43326778456519444,0.284340241665187
2024-04-09_019WR,2024-09-24_039CP,55221,0.36664551074642265,0.517545290515825,0.5027813455436918,0.32628900512285647,0.1306178189810544,0.34850831241746416,0.2571325683810367,0.11294308699583343
2024-04-09_019WR,2024-09-24_046AA,58988,0.2585077637937931,0.3544686351311426,0.33562177974118107,0.0964194313485801,0.20662832824628657,0.26343438785464046,0.2171209033816553,0.01932912550248751
2024-04-09_019WR,2024-09-26_009ML,64886,0.3466637286302308,0.4422581287141463,0.3708064087538735,0.40410098851490506,0.2712832359670454,0.43468403524827554,0.3697885828585312,0.1887889263706951
2024-04-09_019WR,2024-09-27_036RL,56248,0.05787897767420058,0.070059920749712,0.11582848725964524,-0.011235643240191098,0.12872414355878603,0.09354542565398202,0.1452957287127386,-0.06082742758685988
2024-04-09_019WR,2024-10-02_011CN,49361,0.15943962577512133,0.451849071201462,0.43254775718937605,0.30829247878985255,0.1154755888597407,0.28028201862313107,0.3111453717251387,-0.00038683126128902587
2024-04-09_019WR,2024-10-10_019LR,63092,0.3045091587574876,0.4259092845309547,0.5107287843808973,0.08280654858902989,0.20401934816012895,0.40035498388638324,0.3573484204746059,-0.006631700276483464
2024-04-09_019WR,2024-10-16_020JS,58204,0.01528337242597677,0.06547588113013027,0.0679182260394267,0.08562111119515628,-0.02235985268062054,-0.029200350469003964,-0.004953836543989101,-0.050871517646137045
2024-04-09_019WR,2024-10-17_048JJ,61459,0.17094335095821142,0.37615812244546676,0.2795202812568082,0.3315468065576202,0.0703400657508004,0.17422848419150896,0.10798590210931365,0.03389722079426251
2024-04-09_019WR,2024-10-22_021CH,52597,0.027902206126332194,0.030254112690646207,0.06352631260123812,0.0725165378080928,0.06410639151602866,0.05032746825747893,0.08686990534601743,0.04929684786494311
2024-04-09_019WR,2024-10-29_049WG,57345,0.35796759815046925,0.4964367759513345,0.3983722803996145,0.2218016005291499,0.21061578779863924,0.29280748029641956,0.19541701612796267,-0.007355455400462403
2024-04-09_019WR,2024-11-05_023LL,41986,0.16278964378708385,0.36087062186272023,0.3592337017511932,0.24534326488952002,0.12051416370120523,0.2801249964904327,0.24737565153555938,0.08336351008376541
2024-04-09_019WR,2024-11-13_025JC,56095,0.29126672543043214,0.4025100701826342,0.39085317604380115,0.2132596286627166,0.2014906779830008,0.33771561366911046,0.2555701263052688,0.008583446742661255
2024-04-09_019WR,2024-11-26_050EH,67008,0.26598624383716296,0.3376003867533596,0.3740661659401357,0.1550571756976963,0.18279300949104188,0.26185201085313425,0.24224349021080327,0.026424394680162167
2024-04-09_019WR,2024-12-05_043AS,44744,0.2587204796997096,0.42284214291445626,0.37216395274758324,0.222126981927022,0.1985950614410492,0.31101159501197134,0.27411727382365064,0.003154037284452493
2024-04-22_025VP,2024-05-06_043AS,35656,-0.009202834555714318,0.027461347950763562,-0.031662498459619486,0.18196692386929325,0.015707501966152528,-0.126583958524591,-0.07357102773126861,-0.04831776607312904
2024-04-22_025VP,2024-07-03_044DY,34210,0.0742190803410972,0.2677748214469075,0.11022018994826291,0.299614867268058,-0.04767888779635603,0.07079526944642499,0.02988585120095686,0.0408052423249994
2024-04-22_025VP,2024-07-29_004DS,32951,0.19745842800288815,0.29202614075534844,0.5262648622333187,-0.2918501800190455,0.21973258574861104,0.26815268370146206,0.3070904188214853,-0.10141842379551941
2024-04-22_025VP,2024-08-12_013VM,45756,0.12932921142893652,0.4065150220785,0.445569188014282,0.14182318477797354,0.0352061065829859,0.2285196057388395,0.20686216131698698,0.044817094679480786
2024-04-22_025VP,2024-08-19_015HK,50048,0.2316876233469131,0.4875230287115858,0.405795583233459,0.4585308563299866,0.11185203841654752,0.3281206815605658,0.2359332805792689,0.20922638804981608
2024-04-22_025VP,2024-08-23_016PG,47463,0.08256833269943958,0.2223750167788026,0.09093811484860982,0.32423360668604667,0.010403590657217566,-0.07516518723898095,0.0304799376918976,0.03930158166274122
2024-04-22_025VP,2024-08-30_014KS,52304,0.246416503743412,0.522827628557683,0.3159308375700527,0.4545998611232977,0.11298370270322636,0.38146071848831076,0.21277086297765277,0.18508302684378308
2024-04-22_025VP,2024-09-03_041WF,45217,0.11685885722899955,0.4105557282464172,0.33131996590324286,0.34929207764752296,0.006970663009904941,0.23070156446717052,0.21425660591090645,0.1303842514926806
2024-04-22_025VP,2024-09-09_043AS,33162,0.10467628103896127,0.2435365401113635,0.08715520761004278,0.42882360903516054,-0.010546457112298723,-0.027590571048000157,-0.03812393116150651,0.10068061535841612
2024-04-22_025VP,2024-09-10_045VS,32374,0.15210538345642705,0.3011251485934351,0.11921635450601342,0.4464585855252561,0.12122125420592023,0.17158915494636998,0.09899998464089589,0.17864322452259349
2024-04-22_025VP,2024-09-24_039CP,31265,-0.013231834196686072,0.02100164466776465,0.07214737964487686,0.08201834919992507,-0.0024844371065124806,-0.14772305362452903,-0.06900670896400335,0.0684777705954296
2024-04-22_025VP,2024-09-24_046AA,38173,0.1846116111139569,0.46091451882503937,0.33434235277057334,0.30702053664928647,0.04609217095351497,0.2533727195562748,0.19831363315316913,0.11974023151636319
2024-04-22_025VP,2024-09-26_009ML,42695,0.009415773338538333,0.25206037047448737,0.03507032364863169,0.2066473832141624,-0.10111425974277294,0.005634525598962512,-0.05201592094171937,0.016118426933926393
2024-04-22_025VP,2024-09-27_036RL,38601,0.15097598166865053,0.38962377687140853,0.25892075004836934,0.20439927631016688,0.06869264551715637,0.21799080364731044,0.12464938145287725,0.08561156551880468
2024-04-22_025VP,2024-10-02_011CN,29809,0.051350290978537425,0.11018881709476357,0.12244451879345607,0.15598434328427763,-0.015713972585571067,-0.028588844027515183,-0.008942351823257259,0.0761001690174205
2024-04-22_025VP,2024-10-10_019LR,30752,-0.08087790016448088,0.08662620623757308,0.2881328863342012,-0.2882914747581786,-0.13548528412037245,-0.07181747155444314,0.02006744669928866,-0.1095611852374175
2024-04-22_025VP,2024-10-16_020JS,33019,-0.035778347781244633,-0.015065508633329745,0.24889196048248902,-0.09314012838951695,0.03327147326855311,0.037060494310413465,0.12557985173261257,-0.03831388858563665
2024-04-22_025VP,2024-10-17_048JJ,36135,0.05586623186021478,0.2735131128119626,0.31091003680985635,0.13405945124209825,0.025331005604880892,0.12478088259767674,0.12541124333120804,-0.01753547742607115
2024-04-22_025VP,2024-10-22_021CH,30534,-0.048706280730994145,0.0036818838842063227,0.1677018954563372,-0.12887171041119375,-0.049053937620725345,-0.005247625491671209,0.08584836019665104,-0.12154527420018812
2024-04-22_025VP,2024-10-29_049WG,36641,0.1456618373276287,0.25470095635302636,0.05105452302457395,0.29322374902844595,0.0859463447118708,0.15697621260096528,0.11645997772130635,0.03889932206344665
2024-04-22_025VP,2024-11-05_023LL,30138,0.06098851999247495,0.1016004023321557,0.19374734199804575,0.029788057857393215,0.009024805530618211,0.0933617603019561,0.14286602479033456,-0.007616371002608346
2024-04-22_025VP,2024-11-13_025JC,47898,0.08727007720711384,0.3437747266627783,0.22497049343825376,0.28200187550058786,-0.03959190483576633,0.26973380400020514,0.15778075809852585,0.11153796377183964
2024-04-22_025VP,2024-11-26_050EH,46628,0.3002276924073485,0.593643349652363,0.5165107698149665,0.2791373430730516,0.18754733249243183,0.36453346226492017,0.25131585264733897,0.11075216881855321
2024-04-22_025VP,2024-12-05_043AS,48235,0.25781286443962337,0.5549439541613266,0.46034550335771685,0.42511513417674657,0.16336413937864477,0.3587513907047603,0.3215401595233764,0.1400236728588199
2024-05-06_043AS,2024-06-18_003PM,31617,0.28541251445124666,0.44522853468077556,0.43420841011157013,0.20384654146323075,0.19759626123299784,0.42348106043237377,0.36086183814461864,0.09081103248486656
2024-05-06_043AS,2024-07-03_044DY,55546,0.4080325230372673,0.71935186611172,0.6572918079626998,0.4428693163003433,0.1800629972252023,0.5342570386208663,0.4198405768594986,0.11645604575729208
2024-05-06_043AS,2024-07-29_004DS,44074,0.005859035268747876,0.04080649126376924,0.069008799823852,-0.04384729980288445,0.08145203015544568,0.2458363413335843,0.24640048188322317,0.04014068502541429
2024-05-06_043AS,2024-08-12_013VM,67778,0.24477032218872824,0.4568554017715859,0.38085215465422717,0.25410315024736074,0.15738517479491215,0.2559348249903529,0.15707847346855416,0.038202156247669705
2024-05-06_043AS,2024-08-19_015HK,71599,0.3394902324652635,0.6336028876766546,0.5767629260466125,0.4753959288637232,0.25223515578677774,0.5024903830355679,0.43823322458667546,0.19003551745116104
2024-05-06_043AS,2024-08-21_044DY,66321,0.4225649639079982,0.8345797207893348,0.7800328452980422,0.5745228916482163,0.2618627359394921,0.6729303903383508,0.6093581074655503,0.2933200166246337
2024-05-06_043AS,2024-08-23_016PG,88470,0.4226876689625326,0.7193301992770775,0.5808901864206448,0.45042426436713834,0.269194609914717,0.5182358821453137,0.3329294429992399,0.06605794903940256
2024-05-06_043AS,2024-08-30_014KS,61819,0.25626669992875983,0.41360918750944364,0.37840968738321634,0.4822619548211241,0.23982111858593166,0.3746057957664271,0.3745359863972169,0.18626483244194472
2024-05-06_043AS,2024-09-03_041WF,74190,0.3520039753290967,0.7225740476767071,0.6456888031471935,0.3491009540860807,0.1716950127066583,0.4863397570600536,0.35865179202129455,0.01851667044558656
2024-05-06_043AS,2024-09-10_008TP,62763,0.29557447778608553,0.6109471032601078,0.6075202475033449,-0.028922936116113632,0.07526783539507345,0.4160172430438052,0.29812495280888573,-0.14378726315948506
2024-05-06_043AS,2024-09-10_045VS,52587,0.4073097465765843,0.7024382139510372,0.6607478738714619,0.5727812374440606,0.24416389201891714,0.5314024436334277,0.503162782107947,0.29865391367202254
2024-05-06_043AS,2024-09-24_039CP,69678,0.37152008773675066,0.7359908938926272,0.6995695441184062,0.3749429519012702,0.2270699396744089,0.6004864924735936,0.5056814200999209,0.14910732172817945
2024-05-06_043AS,2024-09-24_046AA,53036,0.25659151642298517,0.48694178905928126,0.48827007343362044,0.18642703927894735,0.1737654248743831,0.4063581811247373,0.332279830902758,0.0339942218599055
2024-05-06_043AS,2024-09-26_009ML,74381,0.37910024520992014,0.6488245308055313,0.5893298019213857,0.5513857395131055,0.2881146932270917,0.6000041440479383,0.5339293884668798,0.27676791106048376
2024-05-06_043AS,2024-09-27_036RL,54185,0.2035335300048747,0.2181452232560039,0.2580305710393383,0.20230367385790113,0.2008520197611658,0.3390194947312663,0.3511174008526728,0.12024912027787266
2024-05-06_043AS,2024-10-02_011CN,53221,0.13871635699121132,0.3271740654056979,0.32120105108170155,0.11455252578856126,0.07165731865838862,0.20160477337167332,0.21257303219546578,0.006315427114755634
2024-05-06_043AS,2024-10-10_019LR,61165,0.3075729928178263,0.4603820568057509,0.48034648865004664,0.06568008502274499,0.2551759763888276,0.4755616494964803,0.40754599287931526,0.044169393140355465
2024-05-06_043AS,2024-10-16_020JS,57516,-0.03460220947871472,-0.13882189262564654,-0.17301560385688017,0.024372265243430138,-0.011076046352293622,-0.074694919452846,-0.13434811768854035,-0.022629969949469114
