cohort,seq,bin,n_subjects,bic,rss,gas_shift_ppm,gas_a,gas_a_te,gas_phi_deg,gas_ppm_from_gas,gas_fwhm_hz,gas_fwhm_ppm,gas_wL_hz,gas_wG_hz,gas_T2s_ms,rbc_a,rbc_a_te,rbc_phi_deg,rbc_ppm_from_gas,rbc_fwhm_hz,rbc_fwhm_ppm,rbc_wL_hz,rbc_wG_hz,rbc_T2s_ms,mem_a,mem_a_te,mem_phi_deg,mem_ppm_from_gas,mem_fwhm_hz,mem_fwhm_ppm,mem_wL_hz,mem_wG_hz,mem_T2s_ms,ratio_rbc_gas,ratio_mem_gas,ratio_rbc_mem,ratio_rbc_gas_te,ratio_mem_gas_te,ratio_rbc_mem_te,model,mem1_a,mem1_a_te,mem1_phi_deg,mem1_ppm_from_gas,mem1_fwhm_hz,mem1_fwhm_ppm,mem1_wL_hz,mem1_wG_hz,mem1_T2s_ms,mem2_a,mem2_a_te,mem2_phi_deg,mem2_ppm_from_gas,mem2_fwhm_hz,mem2_fwhm_ppm,mem2_wL_hz,mem2_wG_hz,mem2_T2s_ms
EBV,v3,5,9,-9381.620722336595,0.09454902079037403,0.01805491526183973,0.17914186958378278,0.18932860965142254,-0.2867750586612384,0.0,25.88894878183671,1.4699578807452975,25.88894878183671,0.0,12.295203210688571,0.3642295676496573,0.590543751524637,202.65489364372556,216.45283387055304,226.2150543850242,12.844345467197492,226.2150543850242,0.0,1.4071118610966473,1.3545910556809158,1.9410325415840948,nan,195.90297855584254,197.3499999999999,11.205406222156512,197.3499999999999,0.0,1.6129206292566043,2.033190613092887,7.5615547544980135,0.26888525959339743,3.1191469298374996,10.25218822003593,0.3042420664635992,M3,0.5676650239103911,0.9007678872865021,91.4815784081967,201.65584378940824,216.13059157887037,12.271756147333383,216.13059157887037,0.0,1.4727664596597982,0.7869260317705247,1.0402646542975926,176.4737144265511,195.64166274403087,130.64569537501575,7.41797865646398,130.64569537501575,0.0,2.4364360821080924
EBV,v3,6,9,-8685.46082235833,0.19068704115839297,0.03182046464075704,0.18128861303864297,0.1915262391648622,-0.726891757880171,0.0,25.71499644840406,1.46008097900015,25.71499644840406,0.0,12.3783756619397,0.2783265291559072,0.41425030925016987,195.08979919564493,217.66431080608922,186.15296394366655,10.569645707865412,186.15296394366655,0.0,1.7099372442982823,1.0834483558594172,1.5193690265604178,150.80957969248195,197.1569937025803,158.28720126951902,8.987445604221989,94.64648704974223,98.26834634648698,2.010964143852652,1.5352675741227053,5.976372910020953,0.2568895209916415,2.162890636063662,7.932954947507602,0.27264627750636666,M2,,,,,,,,,,,,,,,,,,
EBV,v3,6,9,-9152.018977123455,0.11836554563718968,0.02867174094879789,0.18216325977345146,0.1925078483920989,-0.5206850110729001,0.0,25.855004670921193,1.4680305559332463,25.855004670921193,0.0,12.311345143239905,0.45702700205976005,0.7712438623869589,201.02148548368075,216.36235633867793,244.94046035768258,13.90756198910493,244.94046035768258,0.0,1.2995398380445922,1.696568499931606,2.5578197701369607,nan,195.86323300552326,209.4000000000001,11.889597481224097,209.4000000000001,0.0,1.5201045185472326,2.5088868228870336,9.313450484151165,0.26938317084054325,4.006298282530766,13.286833713538826,0.30152392728814587,M3,0.7192245930143923,1.2336118443472341,75.36192858221392,202.10273333103902,252.554519021379,14.339883348750478,252.554519021379,0.0,1.260361079331332,0.9773439069172135,1.3242079257897263,180.2922740985057,195.59520266088578,142.1774053780079,8.072741742451479,142.1774053780079,0.0,2.2388218812792253
EBV,v3,7,9,-8798.45991930938,0.17072719388331684,0.03693318946845803,0.16979910856763034,0.1792651126375116,-0.7656503182852926,0.0,25.394464233584642,1.4418813657529288,25.394464233584642,0.0,12.534617121900924,0.2788506584899421,0.4198620099632687,195.32621288062697,217.65768580513162,191.570940954516,10.877274962027425,191.570940954516,0.0,1.6615770878286067,1.086989686007481,1.514778591349366,150.67712381133904,197.1514536836945,155.34325914075623,8.820290461342296,96.65014937755296,93.40771778073693,2.049074339913074,1.6422386480249216,6.401621864666841,0.25653477864556573,2.342128949609193,8.44993523314472,0.27717714810667826,M2,,,,,,,,,,,,,,,,,,
EBV,v3,7,9,-9265.704655841022,0.10590465913280703,0.03406825300646202,0.17053643794659515,0.18009171304329435,-0.5741951203253205,0.0,25.519676811220542,1.4489908554744062,25.519676811220542,0.0,12.473115883812273,0.4299400360987809,0.7304419307004734,198.39441878773584,216.60598862463206,248.09633665585534,14.086750617976993,248.09633665585534,0.0,1.2830092151877739,1.5654172309963363,2.2750980300040746,nan,195.931368234642,202.25,11.483625074391465,202.25,0.0,1.5738436894130565,2.5211036496107657,9.179370988659674,0.27464884606204204,4.05594415399266,12.632996774577501,0.3210595416405706,M3,0.6319837994272384,1.0233532278799857,79.38616500476944,201.89465850590386,225.61441140832767,12.810241344834331,225.61441140832767,0.0,1.4108579509475498,0.9334334315690979,1.2517448021240887,177.9104824794049,195.66774309573594,137.3526111708648,7.798793026822667,137.3526111708648,0.0,2.3174651247643006
EBV,v3,8,9,-8959.763559451168,0.14579996430095996,0.02797253649301663,0.14953083348115734,0.1579705381763353,-0.7258110176539923,0.0,25.701619448723413,1.4593214415516813,25.701619448723413,0.0,12.384818272593362,0.2861772765725598,0.4323934466647424,192.27362686826348,217.70600968360196,193.19746593433763,10.969628005500374,193.19746593433763,0.0,1.6475883089065735,1.0182541003477135,1.4194706353856383,150.45380099144094,197.23934494765925,155.50117425481045,8.829256780073463,94.51473114811641,95.3129646561416,2.0469934565394046,1.9138345577978841,6.809659764760327,0.28104701613755934,2.7371777779352837,8.985666895691322,0.3046159856257053,M2,,,,,,,,,,,,,,,,,,
EBV,v3,8,9,-9379.453113910047,0.09474976711815666,0.024626279572107623,0.15014478623895333,0.1586600798370606,-0.5013454527618998,0.0,25.822412485509638,1.4661799925828316,25.822412485509638,0.0,12.326884111328162,0.4071571146395349,0.6740227521676201,198.31921750824617,216.63062984555987,235.95409606909558,13.397321997648646,235.95409606909558,0.0,1.3490331021444886,1.4759041406199493,2.142553016880071,nan,195.9540799776816,204.75,11.625573468388888,204.75,0.0,1.5546270387486725,2.7117632575769233,9.82987273544796,0.27586962014247735,4.248218914674834,13.504046002500518,0.3145885991419312,M3,0.637343413412532,1.0193215787427008,85.86759079771097,201.31620549526167,219.813547311243,12.480872007882942,219.813547311243,0.0,1.4480903933235865,0.8385607272074173,1.1232314381373703,180.9053988020239,195.6239903418465,136.81615207519653,7.768333223992498,136.81615207519653,0.0,2.3265519557138403
EBV,v3,9,9,-9018.808982001909,0.13761517304847418,0.033763789814669945,0.13359238546075758,0.1409484047817307,-0.549621611906317,0.0,25.090606133412848,1.424628498023931,25.090606133412848,0.0,12.686416760570058,0.2689351962915869,0.4079855817573019,192.38767857419222,217.73656655026116,195.08716283521082,11.076923781588714,195.08716283521082,0.0,1.631629070605048,0.940527801410637,1.30924377193337,150.49635140748762,197.23330914481218,154.83143709820087,8.79122953456101,93.14665586607985,95.67190858954544,2.0558479088578414,2.0131027330939153,7.040280014214692,0.2859407195494151,2.894573956967434,9.288815818531846,0.3116192648790122,M2,,,,,,,,,,,,,,,,,,
EBV,v3,9,9,-9357.05642216166,0.09684908646019623,0.031103924628025345,0.13412232864022555,0.14154178301545473,-0.3722547023162786,0.0,25.203905990070467,1.431061591101006,25.203905990070467,0.0,12.62938713980264,0.37656966285829957,0.6273920333149856,195.3341207011186,216.8803792799932,238.95173955990725,13.567526269367663,238.95173955990725,0.0,1.3321095162146233,1.352918475894652,1.9482950760252375,nan,196.01937623892042,202.30000000000018,11.486464042271423,202.30000000000018,0.0,1.5734547018477034,2.8076582525525877,10.08719793050841,0.27833876879335484,4.432557086316213,13.764805236433302,0.3220210537076051,M3,0.5370208248076033,0.8516179854606956,80.13253931038345,201.68670289592905,215.84274077419977,12.25541216355984,215.84274077419977,0.0,1.474730560972561,0.8158976510870488,1.096677090564542,178.57969234436158,195.73138033443558,138.44192927498287,7.860643808995417,138.44192927498287,0.0,2.299230354927673
EBV,v3,10,9,-9155.752207239142,0.12035742539294146,0.024249661751488596,0.11925653237195544,0.12579228327356798,-1.1360991810418457,0.0,24.97566753925405,1.418102358484266,24.97566753925405,0.0,12.74479994112292,0.2434590555326846,0.3674711230995088,191.62884879005372,217.73004327482275,192.71602099954146,10.942291871383368,192.71602099954146,0.0,1.6517043291618607,0.8767553756071444,1.2221578526427996,149.9803436539758,197.2670957681051,155.47813003119572,8.827948343860252,95.92487233342551,94.14822578051745,2.0472968521034036,2.0414735418714627,7.351843611154031,0.2776818509542546,2.9212533037527226,9.715682240896289,0.3006740269310446,M2,,,,,,,,,,,,,,,,,,
EBV,v3,10,9,-9535.059891204311,0.0813680154713271,0.021985878863113064,0.1197003549821495,0.12628895177004745,-0.9824172622288868,0.0,25.081401280819804,1.4241058524069048,25.081401280819804,0.0,12.691072664556742,0.3378387156459937,0.5615699077080077,192.41371760580373,216.99375780554806,237.8746908174676,13.506372133669164,237.8746908174676,0.0,1.3381410400993217,1.1579119800739464,1.6248529434901653,nan,196.152807729278,194.8499999999999,11.06345782815909,194.8499999999999,0.0,1.6336150176227395,2.822370206808279,9.673421438446208,0.29176545493934586,4.4467065395438485,12.866152745085492,0.3456127583470798,M3,0.40550311462053873,0.6200513299535485,79.30183853808819,202.32857647296262,198.79094179592198,11.287221971666472,198.79094179592198,0.0,1.6012293281982959,0.7524088654534077,1.0048016135366167,172.33866256859346,195.93227700513734,135.4059928779167,7.688265290658672,135.4059928779167,0.0,2.350781375465278
EBV,v3,11,9,-9110.884337048074,0.1257590640464119,-0.0006734883355256166,0.10801676784267122,0.11400933531067797,0.35758842853876266,0.0,25.27467603506893,1.4350798687932687,25.27467603506893,0.0,12.59402438006057,0.2372368854470092,0.363398284816057,194.23401872297737,217.57060584403425,199.61787676805014,11.33417480816003,199.61787676805014,0.0,1.5945960919805646,0.8167812346015918,1.1360554615753442,150.17893017646625,197.33659941052792,154.448697534052,8.769497827980928,96.20662421710193,92.77736561025738,2.0609425088457702,2.196296835992629,7.561615209513133,0.2904533985317723,3.187443237220782,9.964582799115247,0.3198772393665889,M2,,,,,,,,,,,,,,,,,,
EBV,v3,11,9,-9466.89255960059,0.08698034717005751,-0.005290461467586864,0.10843195404583539,0.11447479487112261,0.6737135642490276,0.0,25.386075689231113,1.441405069593345,25.386075689231113,0.0,12.538759045724392,0.32787322808846636,0.5417832240123504,203.53362907856317,216.2858676094991,235.0994370837507,13.348795009494577,235.0994370837507,0.0,1.3539372536668282,1.1097030693939167,1.5829481066235245,nan,195.94556307404176,201.8499999999999,11.460913331351872,201.8499999999999,0.0,1.5769625275392165,3.023769431932129,10.234096389380136,0.29546032369500425,4.73277304949354,13.827918262754963,0.34226215107454794,M3,0.5531737599781115,0.8549017412833504,100.82763889277557,200.6901376847437,203.77186610690404,11.57003565429312,203.77186610690404,0.0,1.5620894692930622,0.5565293094158053,0.7280463653401741,182.34314436796717,195.53878889497864,125.75342195846274,7.140198514673587,125.75342195846274,0.0,2.5312224608005556
EBV,v3,12,9,-9255.380580552257,0.10917827857984144,0.011916444075866707,0.09884243120408305,0.10423838359098433,-0.7679289755882357,0.0,24.88127639818294,1.4127428901312147,24.88127639818294,0.0,12.7931493983579,0.204350626227681,0.30299343278155544,191.37670796132136,217.71699346474446,184.37344489282398,10.468605759323443,184.37344489282398,0.0,1.7264410629677378,0.7540760285157074,1.047062985058079,151.173974830348,197.27812161837474,153.65528327826385,8.724448276227413,94.77139127512055,93.06784847279623,2.071584389372044,2.067438282712329,7.629072042539536,0.27099472533282415,2.906735718106066,10.044888926583857,0.2893746002918333,M2,,,,,,,,,,,,,,,,,,
EBV,v3,12,9,-9524.014483916368,0.08225218089119835,0.008491152647844186,0.09925183012637982,0.10469629811476494,-0.5329856841384578,0.0,24.998280243087265,1.4193862932814916,24.998280243087265,0.0,12.733271372610218,0.28434330858476664,0.4594527437928139,197.1292427087947,216.74304361506216,224.6208726479799,12.753828852272107,224.6208726479799,0.0,1.4170984309309396,1.057178376387006,1.5141827851656449,nan,196.04776591771991,199.25,11.313287001594558,199.25,0.0,1.597540206694056,2.864867158849416,10.65147489009396,0.26896436300232823,4.388433517383543,14.462620096709085,0.3034328142507259,M3,0.44440340204870965,0.6978683913711781,88.19296253116379,201.31063813312244,211.25376173977637,11.994852881950141,211.25376173977637,0.0,1.5067655295808966,0.6127749743382964,0.8163143937944668,179.98871974663493,195.7303616581293,134.25271244738522,7.622782768681632,134.25271244738522,0.0,2.370975456518534
EBV,v3,13,9,-9279.30924635042,0.10665171891176124,0.003381837855793972,0.08988946747367121,0.09472062128922969,0.09407277987227568,0.0,24.505626762256757,1.3914137451210393,24.505626762256757,0.0,12.989257090704056,0.2008056003643899,0.30023959938224243,194.0639589417815,217.50281136389466,188.2913181329642,10.691060085052795,188.2913181329642,0.0,1.6905181255304205,0.7223949413702181,1.0051455756457963,150.5031513796608,197.33832942509744,154.62167753994092,8.779319521592766,99.16486185317686,90.52205099429601,2.058636869345612,2.2339168982529154,8.03648037609978,0.2779720466805977,3.1697384930094574,10.611686895259918,0.2987026025452496,M2,,,,,,,,,,,,,,,,,,
EBV,v3,13,9,-9551.628515106962,0.0800595157291916,-0.0009106168680176547,0.09029278589517827,0.09517150985465755,0.3920086933994754,0.0,24.63300220690533,1.3986460410420685,24.63300220690533,0.0,12.922090596596439,0.2816897260468977,0.4582449660013625,201.8498934146052,216.36667004197452,227.7777323606518,12.933073318787685,227.7777323606518,0.0,1.3974583155468192,0.9983508114812336,1.436143839930951,nan,196.0136983031605,202.5,11.497819913791208,202.5,0.0,1.5719006725125466,3.1197367902006468,11.056817015705201,0.2821550529206864,4.814938490533327,15.090060482639997,0.31908013198970003,M3,0.4710316198087024,0.7388786127226701,96.06735893225358,200.8906983003976,210.7438118324114,11.965898253802306,210.7438118324114,0.0,1.5104115438365442,0.5273191916725313,0.6972652272082808,181.98380805391096,195.6306904010638,130.7691081414637,7.424985954062406,130.7691081414637,0.0,2.4341367063500097
EBV,v3,14,9,-9283.338503120554,0.10623207001902582,0.0035180986186398606,0.08529565512774503,0.09008323682262469,-0.34812528562705347,0.0,25.563363822261763,1.4514713758967457,25.563363822261763,0.0,12.451799708244643,0.19641972311487044,0.3039909329059444,193.59819556689789,217.42706419768567,204.44110635908086,11.608034685891091,204.44110635908086,0.0,1.556975951914046,0.6649961665330621,0.9214572506207049,149.87149387267027,197.38683243670332,152.6834732333702,8.669269526170126,91.76023800771836,94.41978800637649,2.0847697490956834,2.302810416552846,7.796366245585605,0.2953697073757566,3.37455606201748,10.228953611370212,0.3299023722491438,M2,,,,,,,,,,,,,,,,,,
EBV,v3,14,9,-9575.251506484223,0.0782302054345026,-0.002275006786451471,0.08592075849708643,0.09078425732304762,0.034597082566699563,0.0,25.77394207345107,1.4634278737235888,25.77394207345107,0.0,12.350066019263375,0.3752339577386308,0.6660480740641931,209.532550899517,215.03577529968848,268.60305085297097,15.251108676554873,268.60305085297097,0.0,1.1850568531257244,1.3056975467744905,2.1616128324819597,nan,196.16984153655767,206.35000000000036,11.716420440547259,206.35000000000036,0.0,1.5425727462262666,4.367209557994707,15.19653189303219,0.28738198878108034,7.336603214080618,23.810436921789805,0.3081255181574019,M3,0.6036618775688984,1.1994423619558472,65.65751108246472,202.0335688594717,321.39833165225497,18.248790804595398,321.39833165225497,0.0,0.9903905989412356,0.7020356692055921,0.9621704705261127,181.83348747463248,195.92392715006122,147.54947028625992,8.377764136921991,147.54947028625992,0.0,2.1573095827876534
EBV,v3,15,9,-9270.996863184282,0.1075227022968856,-0.030344346859317892,0.08076320582636325,0.08515912065604898,1.063702844160188,0.0,24.80945909255789,1.4086651496533356,24.80945909255789,0.0,12.830182431477287,0.16514992577515397,0.24002264510118948,198.43586100206235,217.27882825437408,175.0140642902611,9.937186141185673,175.0140642902611,0.0,1.818767465772769,0.6606986378863156,0.9136810083771608,151.0165772414331,197.35769329114513,151.75128309302596,8.616340368841287,106.39060564437825,80.92930941676768,2.0975762424931963,2.0448659025524303,8.180688608458457,0.24996256432962533,2.8185195343975207,10.729103369531572,0.26269851611286843,M2,,,,,,,,,,,,,,,,,,
EBV,v3,15,9,-9468.967021232906,0.08680397301118484,-0.033547793344563114,0.08116242950938336,0.08560487792085411,1.2805645247195339,0.0,24.945111274090074,1.4163673933776317,24.945111274090074,0.0,12.760411556648856,0.23439533354640288,0.3746037406531984,200.52280419313698,216.58619853682063,219.47449157525764,12.461620641003446,219.47449157525764,0.0,1.4503274795132284,0.8463157488271689,1.1935447550222964,nan,196.317467866315,186.80000000000018,10.606383999487406,186.80000000000018,0.0,1.7040143799988778,2.8879782796460516,10.427432420924813,0.2769596735866369,4.3759625590440985,13.942485335073858,0.3138581432132392,M3,0.324631245941871,0.5038690207828994,90.18927626170021,201.68735614796086,205.790358160822,11.684644336433205,205.790358160822,0.0,1.5467677350317668,0.5216845028852979,0.6896757342393971,173.47112802324597,196.06357806492483,130.67488325091267,7.419635925307086,130.67488325091267,0.0,2.43589187351784
HC,v2,0,1,-8471.453125694397,0.23510551975221977,-0.030085056363276186,0.007930984159630509,0.008337139267036709,17.777734176297113,0.0,23.37846158628986,1.3274140305217101,23.37846158628986,0.0,13.615518925781728,0.20385061346827146,0.3061600378122424,-45.73224199586951,217.67445943204052,190.38700635909012,10.81005191625995,190.38700635909012,0.0,1.6719097183734504,0.26082039748190966,0.35435646562838446,-86.17295196338173,197.99377639423685,143.4600812259298,8.145571253104196,114.42534703364635,62.73264159218713,2.2188045863608328,25.703066525575878,32.88625878355818,0.7815746599435744,36.72243296003638,42.503364077104386,0.863988857291838,M2,,,,,,,,,,,,,,,,,,
HC,v2,0,1,-8451.480292907503,0.23491794325722468,-0.03409802033630669,0.00784955330483199,0.008246296162633941,18.044773628797554,0.0,23.080988389614372,1.3105236935115643,23.080988389614372,0.0,13.790998929968652,0.2124006872300973,0.3216142854858546,-43.46949330466819,217.45441555893177,194.20574455244198,11.026877417717115,194.20574455244198,0.0,1.6390343494594029,7.837781940890717,11.872857149973825,nan,197.45589398617432,194.35000000000036,11.035068149359631,194.35000000000036,0.0,1.6378177832970933,27.05895214436581,998.5003778579315,0.02709959129150756,39.00105928079208,1439.7805894690941,0.02708819633078493,M3,3.888821290088565,5.919062596501343,-190.68190106567206,197.52429478714262,196.63686358299466,11.164914794518523,196.63686358299466,0.0,1.6187701552178255,3.948960650802152,5.953794553472481,-14.458197750087411,197.39162173031795,192.19192288831366,10.912533917309021,192.19192288831366,0.0,1.6562084472653231
HC,v2,1,1,-8480.152106074705,0.2331128593300873,-0.3188802570264957,0.01545911907019678,0.016372380169104223,15.983655362035925,0.0,26.86756325012176,1.5255229815915792,26.86756325012176,0.0,11.847367147534237,0.25437204849414374,0.3790987450958433,-42.270090791306195,218.09434269470393,186.77242589575937,10.604818359562245,186.77242589575937,0.0,1.7042659517708703,0.43795967618769466,0.5948521320555474,-82.75043407613033,198.12336932937947,143.32652267039236,8.137987884118935,115.59550407667794,61.25949971971691,2.2208721753182217,16.45449830220538,28.33018325294003,0.5808115731301448,23.154772927349196,36.332660609608446,0.6372991280805277,M2,,,,,,,,,,,,,,,,,,
HC,v2,1,1,-8469.653224461077,0.23077761521343598,-0.315916192685512,0.01528332173132906,0.01617470780023842,15.817355815637988,0.0,26.53516612709513,1.5066496864783818,26.53516612709513,0.0,11.995775140776813,0.2623096167870928,0.39256496041276784,-39.11772957452919,217.81745516946683,188.7280277998034,10.715856179393187,188.7280277998034,0.0,1.686606329195807,0.46128192980526994,0.6153119936702934,nan,198.06059414460336,156.45000000000027,8.883130496358703,156.45000000000027,0.0,2.03457901044289,17.16312863121818,30.182046672464846,0.5686535713589014,24.270296889504323,38.04161418367159,0.6379933504483555,M3,0.3710571732303693,0.5064415658990351,-90.12985215115069,198.99238958493294,145.60467480080356,8.267339898596404,145.60467480080356,0.0,2.1861240830300184,0.09022475657490067,0.10887042777125833,-63.22415380860727,196.17406006261515,87.93525302647716,4.992907177146161,87.93525302647716,0.0,3.619821120978046
HC,v2,2,1,-8409.231817672666,0.2498638925170747,0.18964919972789174,0.020182869415698555,0.02135111552397982,-13.76396113121677,0.0,26.340045619812695,1.4955708694205,26.340045619812695,0.0,12.084636859716047,0.36965910254013107,0.5446826374765794,-49.23197574519191,218.00414110138934,181.4469671083529,10.302442230693522,181.4469671083529,0.0,1.7542860663728188,0.6176652351804163,0.8496135066618241,-83.13454938449182,197.51246933005686,149.24751417597594,8.474177978154922,101.49717498915884,82.40880214091247,2.132765077805419,18.315487997588903,30.603440098561332,0.598478077582197,25.51073440939592,39.79246450648482,0.6410946073782019,M2,,,,,,,,,,,,,,,,,,
HC,v2,2,1,-8417.232520479693,0.2429235576004466,0.19115706172511335,0.02010473232206802,0.021263310471010516,-13.876381230837744,0.0,26.2267911165445,1.4891403514797417,26.2267911165445,0.0,12.136821648112072,0.37674540632972564,0.5586511339564384,-49.23257769083129,217.96577482624448,184.41168302271143,10.47077689577424,184.41168302271143,0.0,1.7260830819736561,0.659330228289033,0.8639170791448417,nan,196.77170272710677,166.55000000000018,9.456602008108284,166.55000000000018,0.0,1.91119715511132,18.739140630894642,32.79477775316198,0.5714062394915259,26.273008368949856,40.62947208162478,0.6466490215813602,M3,0.15406477870025037,0.19986202729441438,-122.15587705134367,201.2131280580268,121.82567081888295,6.917183328159629,121.82567081888295,0.0,2.612830974327397,0.5052654495887826,0.6640550518504273,-72.76144136041387,196.54623013818144,127.92365101494009,7.263422726342988,127.92365101494009,0.0,2.4882801863325144
HC,v2,3,1,-8259.369388419505,0.2893256202501838,0.3186003087539519,0.016311780849846934,0.0169870268772253,-8.96332716217879,0.0,18.98733898871151,1.0780889102928959,18.98733898871151,0.0,16.76432312990433,0.4812040729816205,0.6908383922137787,-45.56506152222866,217.695829896324,169.2727378100151,9.611197311871354,169.2727378100151,0.0,1.8804557089461675,0.7733359298465585,1.0504392893826615,-80.64829066337242,197.38160858576634,143.35656479785288,8.13969365681705,111.57949016647797,65.65102094646178,2.2204067642987924,29.500400809157266,47.409656674845245,0.6222445568733611,40.66858769382378,61.837736348730765,0.6576661775663222,M2,,,,,,,,,,,,,,,,,,
HC,v2,3,1,-8249.693744542052,0.2861966271632028,0.3142323735596541,0.016184428186915328,0.016847784442269614,-8.63130045589623,0.0,18.803503106426255,1.0676508269930993,18.803503106426255,0.0,16.928222596724844,0.5055830336289194,0.7354721893055539,-45.3881015932294,217.62745988132465,175.44512652376403,9.961661577889146,175.44512652376403,0.0,1.8142988208947235,1.1515687966759525,1.6553520125968992,nan,196.83699898834556,176.44999999999982,10.018717648338056,176.44999999999982,0.0,1.80396648446467,31.238856744884544,71.1528874160018,0.4390384969515536,43.65394107609299,98.25339457951314,0.44429957115390384,M3,0.35985889842777213,0.5694565554595923,-164.7378095705424,200.13986315898745,214.84535888168742,12.198781460422143,214.84535888168742,0.0,1.4815767389188976,0.7917098982481804,1.085895457137307,-56.02295811705466,196.54257937953693,147.90418518242654,8.397904620857117,147.90418518242654,0.0,2.1521357613456575
HC,v2,4,1,-8382.474431713514,0.25649206666163865,0.09058919665295377,0.016420403937846998,0.017275143216484178,-8.22826882056401,0.0,23.75338652505875,1.3487020276928408,23.75338652505875,0.0,13.40061072335888,0.5322877630741844,0.7851627417914292,-47.13357434037707,217.87395378578213,181.95471233626776,10.331271678558469,181.95471233626776,0.0,1.7493907252895267,0.7664341464705964,1.0529583262278415,-80.82607656509104,197.66176746655532,148.67419458127847,8.441625259869099,102.55285186618147,80.80665966932791,2.140989477563804,32.41624049499336,46.67571817183258,0.6944990192899829,45.45043314270276,60.95221978959307,0.7456731403646586,M2,,,,,,,,,,,,,,,,,,
HC,v2,4,1,-8378.835717327229,0.25222387186767714,0.09027718976252799,0.016390983891812375,0.017242567810456313,-8.205475510305503,0.0,23.709301623545635,1.3461989153051122,23.709301623545635,0.0,13.425527720634255,0.5416276505004333,0.8039319233296416,-47.69343551166736,217.87715807330457,184.87055256319428,10.496831213504588,184.87055256319428,0.0,1.7217987492896298,0.9024477915201659,1.2209769370550039,nan,196.92784596050393,177.19999999999982,10.061302166537283,177.19999999999982,0.0,1.7963311861387754,33.04424274194956,55.05757296064189,0.600176160427038,46.62483756289001,70.81178108022714,0.6584333404926757,M3,0.23354541082408406,0.32163024777248367,-140.53189200234132,201.38002315666404,149.80508159792086,8.505836298191067,149.80508159792086,0.0,2.124827027150783,0.6689023806960818,0.8993466892825202,-63.54923328125273,196.64393488470992,138.57268305699773,7.868067924741856,138.57268305699773,0.0,2.297060857606859
HC,v2,5,1,-8371.276888777,0.2593177736356419,-0.21883004532320738,0.014471723072500366,0.015199339769103105,8.875618631273102,0.0,22.96295858419032,1.3038220369820555,22.96295858419032,0.0,13.861884783563676,0.5163670043370321,0.7667384416375167,-45.76164566387111,218.11275166371516,185.0541179203374,10.5072539365606,185.0541179203374,0.0,1.7200908024149864,0.751850126691961,1.0275537778262105,-80.8595555191638,197.97445361691567,146.23496905281417,8.30312760132389,109.84129790809716,71.03072691391053,2.176701566291097,35.681100429447085,51.95304822551856,0.6867951284506356,50.44550969221218,67.6051587395263,0.7461784075764399,M2,,,,,,,,,,,,,,,,,,
HC,v2,5,1,-8358.711285386778,0.25723969061413166,-0.21507721504336036,0.014374622246743707,0.015091399404543328,8.655907954511544,0.0,22.77820763493341,1.2933319967674481,22.77820763493341,0.0,13.974316648849058,0.5201960729022187,0.7730433716477075,-44.8345141329031,218.03193174341354,185.4292481956818,10.52855359261058,185.4292481956818,0.0,1.716610994657548,0.7821911773406975,1.0260964117664202,nan,197.61487618745144,160.25000000000045,9.098892055234796,160.25000000000045,0.0,1.9863331431125726,36.18850387668859,54.41472923004205,0.665049783188283,51.2241012861259,67.9921314293431,0.7533827842911145,M3,0.37476587677400386,0.4976587884891944,-95.66711159118056,199.71537823936177,132.76011442928746,7.538034012060547,132.76011442928746,0.0,2.39763190587888,0.40742530056669374,0.5284376232772258,-68.70007415893251,196.58894352988753,121.73816271251665,6.9122146740954475,121.73816271251665,0.0,2.614709135503187
HC,v2,6,1,-8361.240771278903,0.26187683837666087,-0.017304152346135422,0.013135063420754335,0.01366685185902543,2.5263292562776334,0.0,18.578098977394234,1.0548525253465062,18.578098977394234,0.0,17.13360912605262,0.4626840466361287,0.6731111067119365,-45.84995563790728,217.72022758540768,175.47581030579005,9.96340378332129,175.47581030579005,0.0,1.8139815717567747,0.7131844726621175,0.9811722639028304,-81.22714178937737,197.81193987466523,149.32849693063974,8.478776126941327,117.34605277298041,67.20225195205184,2.131608452013279,35.22510945056078,54.29623366227796,0.6487578801443321,49.251364809915735,71.79211965006233,0.6860274505054675,M2,,,,,,,,,,,,,,,,,,
HC,v2,6,1,-8379.397703179196,0.2520852150356242,-0.013272695860656457,0.013010186020148641,0.013530031173328056,2.23606745720756,0.0,18.33987137856839,1.0413261153228297,18.33987137856839,0.0,17.356167860357044,0.46807550810281456,0.6825017079698291,-44.7512477390672,217.62413927889273,176.53812897842755,10.023721555119037,176.53812897842755,0.0,1.8030659327010723,0.8008997193894699,1.004466221804798,nan,197.90728987908614,126.65000000000055,7.191105639909445,126.65000000000055,0.0,2.5133034834882695,35.97761841205917,61.559436440734274,0.5844370983918323,50.44346899327582,74.23975665221796,0.6794670573825055,M3,0.23900443740982424,0.29294080196622274,-42.350573719940854,199.61937116247952,95.25349814730798,5.4084324338587235,95.25349814730798,0.0,3.3417133478030343,0.5618952819796457,0.7115254198385752,-98.02149890647154,197.28171886987798,110.51702512063585,6.275085690098814,110.51702512063585,0.0,2.880188693428335
